age,address,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,outcome,first_name,second_name,date,geographical_feature
4,"691 gunnar square st.\nmcdermotttown, wy 93323",housemaid,single,tertiary,False,3232,False,False,telephone,541,1,204,3,failure,False,zora,muller,06/10,unknown
2,"338 CARROLL REST ST.\NGRETCHENBURY, AK 94325",management,single,tertiary,False,1445,False,False,cellular,328,2,143,2,success,True,kaylah,grant,26/04,unknown
3,"6854 Ann3tt3 L0ck Suit3 451\nSchummp0rt, M3 21298-4282",technician,married,secondary,False,0,True,False,cellular,524,1,96,5,success,True,adonis,rolfson,09/11,unknown
3,"41450 Runolfsson Groves\nDamonton, ND 77993-9818",self-employed,single,tertiary,False,44,False,False,cellular,310,2,96,2,other,False,wilmer,abbott,07/09,unknown
2,"9518 w3stl3y f0rds av3.\nflatl3yp0rt, gu 07487",admin.,single,secondary,False,1992,False,False,cellular,202,1,87,2,failure,False,marianna,hickle,08/07,unknown
5,"2611 Berge Circles Ave.\nHanemouth, KS 95590-9902",management,single,tertiary,False,297,True,False,cellular,415,4,375,1,failure,True,opal,von,15/05,unknown
3,"4517 ferry extensions ave.\nnorth charlene, ma 90046-8559",technician,single,tertiary,False,13711,True,False,cellular,638,1,175,3,success,False,percy,dibbert,14/05,unknown
3,"053 Mills Roads St.\nEast Velvashire, AR 50432",services,single,secondary,False,1175,True,False,cellular,102,1,333,2,failure,False,colten,gleichner,15/05,unknown
7,"46129 C0L3 KN0LLS\NLAK3 RYLAN, NH 33566-5252",retired,married,tertiary,False,15834,False,False,cellular,172,3,186,1,failure,False,antonia,hintz,05/04,unknown
2,"048D0nnyP0intSuit3151\nLak3G30rg3tt3,NC01959-8779",blue-collar,married,secondary,False,373,True,False,cellular,10,9,344,1,failure,False,abbie,hilpert,14/05,unknown
2,"4240 Kuhic Mills Av3.\nArmanistad, LA 78656-3382",blue-collar,married,secondary,False,2171,True,False,cellular,130,1,323,1,other,False,maverick,schimmel,16/04,unknown
4,"857 Lemke Mews Apt. 684\nJanbury, PR 67431",admin.,married,secondary,False,4958,True,False,cellular,64,3,150,5,other,False,brandyn,hand,17/11,unknown
5,"223 LISA HILLS ST.\NNORTH RAINA, MP 12638-5694",management,married,tertiary,False,4374,True,False,cellular,163,2,113,3,failure,False,maximilian,kemmer,21/11,relief
3,"83009 margie forest\nsallyhaven, ma 67956-4220",services,single,secondary,False,774,True,False,cellular,231,2,259,1,failure,False,katelyn,kovacek,03/02,unknown
3,"080 Dexter Fork Suite 917\nRoobbury, SD 88552",blue-collar,married,primary,False,0,True,False,cellular,226,1,363,3,other,False,frederique,kutch,06/05,unknown
3,"165 LARSON VIEW \NBERNHARDBOROUGH, SC 47443-5207",blue-collar,married,primary,False,2240,True,False,cellular,551,1,183,1,failure,False,twila,daniel,19/11,unknown
4,"880 Lesch Centers Apt. 104\nWest Alyson, SC 98017",management,divorced,tertiary,False,541,True,False,cellular,72,1,363,2,other,False,jesse,grimes,14/05,unknown
4,"6723R0B3LPLAINSSUIT3769\NKAYL33LAND,VI68757",blue-collar,married,secondary,False,1230,True,False,cellular,412,1,169,1,success,True,dawn,walsh,30/04,flat
3,"157 Deshaun Gardens St.\nAlessandramouth, NM 16574-3286",admin.,single,secondary,False,45,True,True,cellular,908,3,344,7,other,False,nicolas,schneider,14/05,unknown
8,"663 shanel landing st.\nwest grady, oh 52228-1252",retired,married,secondary,False,1503,False,False,telephone,165,3,101,1,other,False,syble,casper,18/03,unknown
4,"00713 jakubowski turnpike\nlianaton, md 67566-7587",management,married,primary,False,-679,True,True,cellular,159,1,343,2,failure,False,americo,gaylord,06/05,unknown
2,"397 Katelyn Lights Apt. 529\nEast Audreanne, PR 45822-7090",student,single,unknown,False,10788,False,False,cellular,102,2,210,2,other,False,suzanne,erdman,23/12,unknown
3,"45396 Trent Landing\nOlsonmouth, AP 69684-7325",services,divorced,secondary,False,991,True,False,cellular,89,1,344,1,failure,False,juvenal,bauch,06/05,unknown
3,"067 Nolan Ford Suite 145\nNorth Eileen, MD 46106-3829",blue-collar,single,secondary,False,180,False,False,cellular,203,1,183,2,failure,False,janis,ankunding,14/07,unknown
3,"6214BobbyMountainAve.\nEastDorthystad,OR42858-1015",technician,single,secondary,False,440,True,False,cellular,445,2,345,2,failure,False,rocky,barton,06/05,unknown
3,"7799 yost glen ave.\nboganport, ny 67741",technician,married,secondary,False,-735,True,False,cellular,144,5,248,2,failure,False,talia,daniel,30/01,unknown
3,"643 Miller Shoals Suite 662\nHalvorsonside, DE 25494-1845",technician,divorced,secondary,False,902,True,False,cellular,691,2,180,5,failure,True,grant,baumbach,10/02,unknown
2,"925Wald0TrafficwaySuit3131\n3astNatasha,M083117",student,single,tertiary,False,0,False,False,cellular,294,2,105,7,other,True,carmelo,watsica,28/09,unknown
4,"284 R33d Gat3way Suit3 596\nR0s3nbaumb3rg, MI 48828-6716",management,married,tertiary,False,273,True,False,cellular,910,2,184,4,success,True,loyce,aufderhar,18/03,unknown
5,"50279 B03hm F0rks\nHaili3sid3, M0 39968-3339",retired,married,secondary,False,1139,True,False,cellular,155,1,177,7,failure,False,matteo,mante,14/05,unknown
5,"0896 MARQUIS3 PATH \NDUSTYSHIR3, HI 30293",blue-collar,married,secondary,False,0,False,False,telephone,1366,1,150,1,failure,False,augustine,schumm,16/04,unknown
2,"107 VERONA ISLANDS \NEAST TANYA, GA 61191-3417",management,single,tertiary,False,1026,False,False,cellular,226,1,92,1,other,True,ceasar,batz,12/11,unknown
2,"08400 waldo unions\nwest deshaun, nv 22298",student,single,primary,False,3472,False,False,cellular,332,1,183,3,failure,True,hallie,gulgowski,20/10,unknown
4,"853 jam3l passag3 suit3 943\ngradych3st3r, ia 25870-4239",blue-collar,married,primary,False,474,True,True,telephone,152,3,221,1,failure,False,courtney,waelchi,09/02,unknown
4,"351 Lamar Mall St.\nKubburgh, CA 60781",entrepreneur,single,tertiary,False,1410,True,False,cellular,93,1,189,8,failure,False,albert,o'reilly,19/11,unknown
4,"4194 Estevan Cove Suite 328\nNew Irwin, OK 55055-5965",admin.,divorced,secondary,False,6046,True,True,telephone,300,6,182,2,success,True,zion,flatley,15/03,unknown
3,"1068 Maurice Mews Ave.\nLubowitzfurt, MA 95648-3597",admin.,single,tertiary,False,980,False,False,cellular,118,4,104,7,failure,False,katheryn,treutel,11/11,unknown
7,"325 MONSERRATE ISLAND ST.\NWEST MINERVALAND, NM 17691",retired,married,primary,False,680,False,False,telephone,513,2,89,7,failure,False,harley,wisoky,24/02,unknown
3,"920 smith bridge st.\nalantown, ap 04348-1759",technician,married,secondary,False,-259,True,False,cellular,381,1,247,2,failure,False,soledad,jewess,29/01,unknown
5,"72133BAUCHSTREAM\NNEWELISHABERG,OH75516",blue-collar,married,unknown,False,310,True,False,telephone,526,4,258,3,other,False,mohammed,cole,28/01,unknown
5,"224 PIP3R L0CKS ST.\NS0UTH P3ARLM0UTH, NJ 21118",admin.,married,unknown,False,2038,False,False,cellular,405,1,305,1,success,False,frank,bashirian,08/02,unknown
3,"6888 Krystal Burg Av3.\nR3yn0ldsfurt, IA 41210",technician,single,secondary,False,105,True,False,cellular,146,2,171,3,failure,False,genoveva,jacobs,07/05,unknown
4,"806HirtheShoalsSt.\nEastKarlside,LA08214-0318",blue-collar,married,secondary,False,2926,True,True,cellular,482,3,120,2,failure,False,ransom,fahey,19/11,unknown
2,"6284 D3WITT W3LL APT. 083\NALVI3W, MA 75865-5283",blue-collar,married,primary,False,60,True,False,cellular,161,1,337,1,failure,False,kevon,kozey,06/05,unknown
3,"857 vonrueden spur suite 503\nport soledadburgh, nc 92479-4802",admin.,single,tertiary,False,1583,True,False,cellular,100,1,182,1,failure,False,abby,deckow,19/11,unknown
2,"606ALFREDATRAFFICWAY\NSTEHRBURGH,MI79290-4252",blue-collar,single,secondary,False,1065,True,True,cellular,406,1,317,1,failure,False,lester,christiansen,17/04,unknown
5,"335 Fah3y Hav3n \nMcClur3f0rt, WI 05066",unemployed,married,secondary,False,-13,True,False,cellular,361,1,364,1,failure,False,napoleon,daniel,13/05,unknown
3,"3806 Bosco Drive Suite 629\nJustynchester, OK 85450-0263",blue-collar,single,secondary,False,609,True,False,cellular,1126,1,335,1,failure,False,damion,gislason,14/04,unknown
4,"3526 douglas stravenue ave.\nsawaynberg, in 02807",management,single,tertiary,False,0,True,False,cellular,228,2,182,6,failure,True,hugh,rau,23/02,unknown
5,"8934 Carolina Forks \nAudrachester, KY 54868",blue-collar,married,primary,False,42,True,False,cellular,51,2,342,3,failure,False,dakota,ratke,12/05,unknown
5,"36736 Kilback Gr33ns\nN3w H3rman, A3 22170",management,married,primary,False,1727,False,False,telephone,500,4,358,2,failure,True,therese,hoeger,25/05,unknown
3,"1277 ALANA UNIONS AVE.\NPORT JUDGE, KS 84916-2487",management,married,tertiary,False,1942,True,True,cellular,436,2,178,3,other,True,claud,runolfsson,21/11,unknown
5,"323 Purdy Shores Suite 122\nKielland, PW 73753-8583",technician,married,primary,False,4198,False,False,cellular,309,1,91,10,success,True,madisyn,herman,14/01,unknown
5,"9405WILLMSCRESTAVE.\NNORTHHOPEVIEW,GA33322-1245",blue-collar,married,primary,False,230,True,False,cellular,198,2,170,2,failure,False,neal,romaguera,06/05,unknown
4,"111FadelSpringsSt.\nWolfton,NJ59255-3179",technician,married,secondary,False,568,True,False,cellular,378,2,386,1,success,True,evie,willms,02/09,unknown
2,"968 farr3ll gat3way \nw3st silas, a3 40738-2510",blue-collar,married,unknown,False,486,True,False,cellular,422,1,363,1,failure,False,denis,keeling,06/05,unknown
4,"517DuBuqueLightsApt.028\nLakeBrisaburgh,MO80177",housemaid,divorced,primary,False,22,True,False,cellular,238,3,126,4,other,False,orland,hane,18/11,water
4,"5234TERRYRUNAVE.\NLAKEABBY,HI10107",technician,married,secondary,False,1167,True,False,cellular,968,1,87,5,failure,True,astrid,brekke,30/04,water
3,"3652 J3nnif3r Trail \nN0rth D0nat0hav3n, AP 02584",management,single,tertiary,False,35,True,False,cellular,156,1,273,3,failure,False,janelle,volkman,17/04,unknown
8,"238HermanMountainSt.\nWestZackary,KY79634",retired,married,secondary,False,8304,False,False,telephone,681,1,118,11,success,False,nola,mohr,06/04,unknown
6,"57518 Stanton Camp\nRitchieshire, CT 67945-2148",retired,married,tertiary,False,473,False,False,cellular,112,1,78,1,failure,False,marjolaine,price,07/07,unknown
2,"9890 Zulauf Camp Suit3 006\nP0rt Dayna, KY 14436-9278",management,single,tertiary,False,592,False,False,telephone,145,2,164,1,other,False,levi,skiles,29/01,unknown
5,"00551 KUNZE ESTATES\NNEW ASHTON, ME 45934-4358",management,married,tertiary,False,9339,True,False,telephone,52,3,172,3,other,False,heber,o'reilly,18/11,unknown
3,"78832CARTWRIGHTPINE\NZEMLAKTOWN,CO67290-2076",services,married,secondary,False,1970,True,False,unknown,30,1,404,2,success,False,annabelle,kihn,08/06,unknown
3,"704MurphyKn0llsSuit3448\n3astLav3rn3,PA51926",self-employed,divorced,tertiary,False,1513,False,False,cellular,330,1,342,1,failure,False,jana,sipes,07/05,unknown
2,"3461 Freeda Cape \nSouth Erynfurt, IN 46987",student,single,secondary,False,508,True,False,telephone,12,3,374,1,other,False,jaiden,boyer,18/05,unknown
4,"7371RAEPLAINSSUITE067\NWEISSNATSTAD,WA27436-2912",unemployed,married,secondary,False,817,False,False,cellular,517,1,282,4,success,True,madge,hagenes,14/01,flat
4,"462 Schultz Springs St.\nMaryjaneview, DE 06987-1006",technician,divorced,secondary,False,348,True,False,cellular,225,2,275,2,failure,False,jayce,barton,07/05,unknown
3,"83360 STARK LAK3\NR3ILLYSTAD, M3 19547-0392",housemaid,married,tertiary,False,1265,True,False,cellular,326,5,179,4,failure,True,dakota,konopelski,15/05,unknown
3,"70882 zulauf drive\nvernonbury, wi 12990-8922",management,married,tertiary,False,4089,True,False,cellular,289,2,174,4,other,True,alisha,runte,02/02,unknown
5,"465 Pedro Shoal St.\nKassulkeburgh, MI 75690",blue-collar,divorced,primary,False,602,True,False,cellular,347,1,284,2,failure,False,magali,dare,11/05,unknown
3,"617FlatleySummitSt.\nLakeAnastacioberg,HI40589-5110",services,married,secondary,False,386,False,False,cellular,253,1,92,4,failure,True,lacey,emmerich,12/11,water
4,"399UnaPrairieApt.346\nJulesfurt,ND06726-4151",technician,married,secondary,False,826,True,False,telephone,195,3,112,8,other,False,barton,fadel,18/11,unknown
2,"482 Fl0ssi3 Und3rpass Apt. 284\nS0uth Rup3rtt0n, WI 35265-2653",blue-collar,single,secondary,False,-46,True,False,cellular,199,1,92,14,success,True,lenny,barrows,01/09,unknown
3,"34540 KENNY LODGE\NKUHNHAVEN, OR 51672-9506",blue-collar,single,secondary,False,33,True,False,cellular,125,1,368,4,failure,False,oceane,nitzsche,18/05,unknown
4,"3320TevinVistaApt.065\nNorthSunny,AA54541",services,married,secondary,False,1438,True,False,cellular,207,1,351,2,failure,False,herminia,dach,06/05,unknown
4,"148 RYLEIGH STATION ST.\NNEW ANTWANSTAD, FL 74559",admin.,single,secondary,False,1693,True,False,cellular,137,1,97,1,success,False,florine,ritchie,25/01,unknown
5,"066 sanf0rd gl3n \n3ast cristinashir3, sc 96774-8827",management,divorced,tertiary,False,26306,True,False,cellular,27,1,84,3,failure,False,kailyn,koss,11/02,unknown
3,"3363 Gudrun Heights \nFadeltown, VA 50868-6200",management,married,tertiary,False,3301,True,False,cellular,485,2,227,4,failure,True,larue,wolff,17/06,unknown
2,"774 Veda Parks \nGerlachside, GU 04469",student,single,secondary,False,822,False,False,cellular,184,1,91,2,failure,True,roxane,schumm,27/10,unknown
3,"992 PAUCEK COURTS ST.\NMORISSETTEBURY, AS 58154",management,single,unknown,False,1534,True,False,cellular,156,1,147,7,other,False,letha,zieme,16/04,unknown
3,"6671 GL0RIA STR33T AV3.\N3AST N3DRA, MP 97497-1875",blue-collar,married,secondary,False,139,True,True,cellular,732,2,291,5,failure,True,roosevelt,carroll,18/05,unknown
4,"635 m00r3 inl3t suit3 925\nn0rth c0nrad, vi 98338-5827",management,single,tertiary,False,46,False,True,cellular,80,1,152,1,failure,False,kacey,hills,17/11,unknown
3,"264 Krystel Shoal Suite 733\nNew Lottie, FM 96792-3040",admin.,single,secondary,False,10,False,True,cellular,162,1,173,3,failure,False,valentine,ankunding,18/11,unknown
4,"2969JuniusCliffsSuite030\nYundthaven,AA29002-7671",unemployed,divorced,tertiary,False,780,False,False,cellular,148,1,871,2,failure,False,merle,armstrong,08/11,unknown
3,"6228Y0stWallApt.837\nN3wGranvill3,WA39828",management,married,tertiary,False,238,False,False,cellular,185,1,92,1,success,True,moshe,considine,03/02,unknown
3,"7801 Leatha Avenue Suite 034\nSigmundburgh, AK 56749",management,single,tertiary,False,1531,True,False,cellular,81,3,170,1,failure,False,andre,senger,08/05,unknown
5,"5686Migu3lCliffApt.390\n3valynm0uth,AR18495",retired,married,secondary,False,502,True,False,cellular,197,2,370,3,failure,False,karley,von,12/05,unknown
5,"262TorphyDriveSt.\nEastJavonshire,TN73102",admin.,married,secondary,False,0,False,False,cellular,180,2,238,3,success,False,cordell,rogahn,23/09,unknown
3,"0568 Gr33n Run Suit3 729\nGibs0nland, AP 73510-1284",management,single,tertiary,False,171,True,False,cellular,191,1,294,1,failure,False,veda,kovacek,07/05,unknown
3,"687 Kiehn Villages Suite 849\nMozelletown, PR 70563-5460",technician,married,secondary,False,1931,False,False,cellular,167,1,298,10,other,False,billie,williamson,02/06,unknown
3,"184PfannerstillLaneSt.\nLakeAyanaberg,DE63130",entrepreneur,married,secondary,False,2,True,True,cellular,184,1,167,6,failure,False,angelita,lowe,05/05,water
4,"2843 romaguera village ave.\ntreutelstad, pw 77278-3454",technician,married,secondary,False,197,False,True,cellular,47,2,222,3,other,False,abel,bashirian,03/02,unknown
2,"2755 Littel Dale Suite 309\nJeffreyton, PA 09248-2335",technician,single,secondary,False,769,True,False,cellular,153,1,371,2,failure,False,lexus,bradtke,15/05,unknown
3,"879 Doyle Squares Apt. 191\nWest Wiley, CO 15851",technician,married,tertiary,False,6,True,False,cellular,100,1,435,1,failure,False,leonie,wintheiser,27/01,unknown
5,"9265V0LKMANFALLAPT.661\NF33N3YSHIR3,VA20363-5361",admin.,married,secondary,False,225,True,False,cellular,304,1,340,1,failure,False,alexanne,flatley,20/04,unknown
3,"968 Shayne Landing \nRempelborough, MD 71979",admin.,single,secondary,False,883,True,False,cellular,95,1,327,9,other,False,kenny,o'conner,12/05,unknown
3,"62627 Theo Station\nJennyferstad, SC 74670",management,married,tertiary,False,102,True,False,cellular,470,7,426,3,other,True,icie,mcdermott,05/04,unknown
3,"521 Megane Trail St.\nNorth Allenebury, VT 88170-8242",admin.,single,tertiary,False,490,True,False,cellular,31,1,363,2,failure,False,gennaro,hegmann,07/05,unknown
2,"6489 Ulises Valley Ave.\nKianchester, WV 83857",services,single,secondary,False,512,True,True,cellular,206,5,239,3,failure,False,leanna,altenwerth,30/01,unknown
3,"8113 HARBER PLAIN SUITE 837\NWEST JOHATHAN, VI 87620",services,single,secondary,False,417,True,False,cellular,15,10,207,3,failure,False,geovany,hackett,06/02,flat
3,"81377 r0gahn vall3ys\nn0rth j3v0n, pa 85419-2321",admin.,divorced,secondary,False,661,True,False,cellular,411,1,173,2,other,False,dakota,haag,18/11,unknown
4,"447 V3UM SH0R3S APT. 790\NW3ST MACYSHIR3, VA 42687",services,single,secondary,False,3403,True,False,cellular,707,2,97,2,success,True,eloy,emmerich,12/11,unknown
4,"600 farr3ll ridg3 st.\nn3w mafalda, tx 59580",blue-collar,divorced,secondary,False,1491,True,False,cellular,203,2,334,2,failure,False,palma,boyer,06/05,unknown
3,"91420 H0w3ll Vill3\nCamrynt0n, M0 75900-0975",technician,single,secondary,False,6402,True,False,cellular,158,1,167,1,success,False,norma,o'hara,06/05,unknown
3,"8245 Ab3 Vall3y Apt. 231\nN3w Vinc3nza, 0K 41812",management,married,tertiary,False,877,False,False,cellular,202,1,83,5,failure,False,breanne,gerlach,13/08,unknown
4,"071 WINTHEISER VILLAGE APT. 852\NPORT PINK, NH 15800",technician,married,secondary,False,0,True,True,cellular,105,2,172,1,failure,False,era,towne,26/07,unknown
2,"888 Mario Knolls \nAuerborough, AA 99477-8451",student,single,secondary,False,203,False,False,cellular,104,1,196,1,failure,False,darlene,keebler,16/11,unknown
5,"05112 N0r3n3 Fall\nGrim3sshir3, AL 73377",technician,married,secondary,False,1818,False,True,cellular,189,2,111,4,failure,False,alverta,thiel,17/11,unknown
4,"714KundeKnollsSt.\nEastBrendenchester,MD79944-5141",unemployed,married,secondary,False,1289,False,False,cellular,250,4,415,2,failure,True,delmer,bernhard,15/07,unknown
7,"033NyaEstatesApt.526\nGarthborough,NE63968-6595",retired,married,primary,False,796,False,False,cellular,427,1,182,2,failure,True,harry,reichel,23/10,unknown
5,"012SHANAHANGAT3WAYSUIT3475\NW3STM0UTH,0H63229",technician,married,secondary,False,117,False,False,cellular,467,2,88,4,other,True,narciso,kohler,24/08,unknown
3,"485 Bahringer Falls St.\nPort Roel, ID 93412-2926",management,married,tertiary,False,691,True,True,cellular,517,1,255,1,failure,False,haylie,zieme,16/04,unknown
3,"0762 Tillman Gr33ns Av3.\nWilh3lmsid3, N3 93628",management,married,secondary,False,724,True,False,cellular,287,2,415,1,failure,True,alexander,grady,14/07,unknown
3,"54121 3vans Und3rpass\nS0uth Sydni3b3rg, FL 58990",blue-collar,married,secondary,False,-28,True,False,cellular,284,2,371,1,failure,False,leola,romaguera,18/05,unknown
4,"769 KESSLER STREAM ST.\NWATERSTOWN, AK 57825",blue-collar,married,primary,False,665,False,False,cellular,89,4,235,2,failure,False,tony,pollich,30/01,unknown
3,"883 Enrique Expressway Apt. 760\nEast Antonioborough, MS 62152",management,married,tertiary,False,925,False,False,cellular,321,3,189,4,success,True,aleen,homenick,14/12,unknown
2,"1597 cronin drives apt. 270\nnorth hayleyside, ks 21998-7905",blue-collar,single,primary,False,155,True,False,cellular,291,1,244,4,failure,False,howard,hessel,29/01,unknown
2,"28309 everardo gardens\nsouth krystalbury, or 02048-0715",student,single,secondary,False,2488,False,False,cellular,449,2,38,10,other,True,alexa,runte,08/11,unknown
3,"260 RYAN EXTENSIONS ST.\NJACOBSFURT, CO 62059",management,married,tertiary,False,1667,True,False,cellular,164,2,179,3,failure,False,raleigh,pagac,18/11,unknown
5,"750SCHUSTEREXTENSIONSST.\NPORTVIOLETTE,MP02798",admin.,divorced,secondary,False,769,False,False,cellular,72,2,363,4,failure,False,ali,haley,28/07,unknown
5,"4832JalynMeadowSuite292\nSybleville,ND91200",unknown,married,unknown,False,558,False,False,cellular,464,1,683,6,failure,True,albertha,beer,09/07,unknown
3,"75199 Amanda Trail\nWest Leraville, VI 67093-2266",blue-collar,married,secondary,False,1257,True,False,cellular,93,3,329,7,failure,False,gina,schmitt,20/04,unknown
5,"035 lester oval st.\nwest crystelstad, in 09087-9538",blue-collar,married,unknown,False,23,False,False,cellular,143,1,2,3,other,False,icie,schimmel,30/01,unknown
4,"960RyanRapidSt.\nSouthLora,UT23676-5360",management,single,tertiary,False,8106,False,False,unknown,125,1,111,3,failure,False,aletha,waters,17/11,unknown
5,"99675BILLI3P0RTS\NN0RTHCRYST3LF0RT,M361511",entrepreneur,divorced,primary,False,29,False,False,cellular,52,2,227,1,failure,False,amara,skiles,29/01,unknown
4,"192JennyferRiverApt.988\nStammbury,NC27252-7965",technician,divorced,secondary,False,14,False,False,cellular,167,1,92,1,success,True,laverna,witting,13/11,water
3,"60090 MACK LODGE\NANNABELFORT, TN 54995-0663",management,married,tertiary,False,4148,True,False,cellular,316,3,99,9,other,True,alexandria,klocko,21/11,unknown
4,"97389 Aur3li3 Highway\nS0uth Chynastad, AR 93840-5297",unemployed,married,tertiary,False,377,False,False,cellular,158,1,59,2,failure,False,aliya,considine,22/05,unknown
3,"653 MCCULLOUGH ROAD APT. 564\NSOUTH OMALAND, HI 04249",admin.,divorced,secondary,False,479,True,False,cellular,515,1,350,5,failure,True,georgiana,heaney,12/05,unknown
4,"3754 jack cape apt. 538\nnew judy, nm 04802-0710",blue-collar,married,secondary,False,1071,True,False,cellular,143,3,357,1,failure,False,noemie,hayes,11/05,unknown
5,"396KINGP0RTST.\NK33LINGCH3ST3R,IL32482-9629",admin.,married,secondary,False,865,True,False,cellular,85,1,151,1,failure,False,cordelia,cole,17/04,unknown
5,"80832 MORISSETTE CENTERS\NBARROWSVILLE, PR 52603-4866",technician,married,tertiary,False,2557,False,False,cellular,134,5,204,2,success,True,nya,ankunding,28/01,unknown
3,"7695KIRLINWALKS\NS0UTHTH30,0K34234",technician,married,secondary,False,4,False,False,cellular,145,2,260,4,failure,False,dale,dubuque,04/02,unknown
3,"59517 Smitham Valley\nStiedemanntown, TN 73725-4275",blue-collar,single,primary,False,367,False,False,cellular,217,1,221,1,failure,False,gudrun,bergstrom,02/02,unknown
3,"654 carm3l0 flat st.\nc0rin3t0n, vi 47601",admin.,married,secondary,False,725,True,False,cellular,123,3,99,8,failure,False,alycia,stiedemann,27/02,unknown
4,"300 DuBuqu3 Lights Suit3 636\nN3w J3ff3rystad, AK 03880-9607",blue-collar,married,secondary,False,776,True,False,cellular,232,4,253,1,failure,False,maryse,yost,06/02,unknown
2,"965 Bartoletti Plains St.\nHowellburgh, MI 72090",technician,single,secondary,False,1453,True,False,cellular,246,1,343,1,other,False,mason,koch,12/05,flat
2,"619WOLFUNDERPASSST.\NOLENHAVEN,DE53155-7625",admin.,single,tertiary,False,3672,True,False,cellular,157,2,351,5,failure,False,johnny,sporer,15/05,unknown
4,"8518 Monroe Ranch Suite 880\nCielofort, AL 64938",blue-collar,single,secondary,False,0,True,False,cellular,1472,1,192,4,failure,True,raymond,hirthe,26/04,unknown
3,"577 schultz h0ll0w st.\naishap0rt, nd 85237",management,married,tertiary,False,1133,True,False,cellular,293,1,181,2,other,True,magdalena,wintheiser,04/08,unknown
5,"366TorphyTrailSt.\nKatelynnside,AZ70374-1261",admin.,married,secondary,False,92,True,False,cellular,139,2,350,1,failure,False,laurine,cartwright,12/05,unknown
2,"905ORIONVISTAST.\NHILLLTOWN,VI29151",student,single,tertiary,False,3733,True,False,cellular,198,1,98,6,success,True,sterling,wuckert,22/05,relief
4,"45134 dani3lla parkway\ngl3nburgh, 0h 92777",admin.,married,secondary,False,0,True,True,cellular,239,2,259,2,failure,False,maryam,brakus,20/04,unknown
3,"033 PADBERG POINT APT. 880\NSOUTH MOHAMEDHAVEN, WY 53523",self-employed,married,tertiary,False,560,True,False,cellular,58,1,136,1,failure,False,sidney,hansen,02/04,unknown
2,"1710 Th0ra F3rry Suit3 452\nN0rth N3wt0nstad, WI 34225",management,single,tertiary,False,437,False,False,cellular,504,1,92,1,success,True,edward,fritsch,05/08,unknown
7,"65983 Turcotte Viaduct\nGorczanyburgh, AK 75570-4769",retired,married,secondary,False,935,False,False,cellular,100,1,104,1,other,False,dixie,leuschke,26/01,unknown
5,"461 Federico Village Apt. 482\nNew Oleta, PW 67748-9038",blue-collar,married,secondary,False,1521,True,True,cellular,102,2,178,5,failure,False,carleton,dickinson,18/05,unknown
3,"1107 Bergnaum Union Apt. 597\nPort Rooseveltfurt, WI 57346-3044",management,married,tertiary,False,1310,False,False,telephone,521,3,158,7,other,False,emiliano,stamm,30/01,unknown
5,"18606AbshireShore\nParkermouth,ME01610-0017",management,divorced,tertiary,False,9756,True,False,cellular,103,2,95,1,other,True,kaden,jast,05/06,unknown
3,"1715 eulah extensions apt. 540\nbogisichburgh, nh 80450-3902",blue-collar,married,primary,False,403,True,False,cellular,318,2,338,1,success,False,leone,lakin,08/05,unknown
4,"35677 Lukas Bypass\nGilbertville, MP 14869",technician,divorced,secondary,False,809,True,False,cellular,155,2,363,4,failure,False,elissa,d'amore,13/05,unknown
3,"27316KirlinRanch\nSouthGiaburgh,WY30988",management,married,tertiary,False,287,True,False,cellular,199,2,274,3,other,False,camilla,lockman,15/05,unknown
4,"416 Raynor Walks Apt. 906\nHirtheview, OK 70762",unknown,married,unknown,False,677,False,False,cellular,384,1,99,4,success,False,cathy,weissnat,07/08,unknown
4,"32657 Adolf Camp\nChelseyfurt, CA 67664-7588",technician,divorced,tertiary,False,477,True,False,telephone,973,1,366,1,failure,False,luna,bernier,07/05,unknown
3,"760 Chesley Course Suite 145\nNorth Trinity, GU 33954-0749",technician,single,secondary,False,230,True,False,cellular,442,1,266,8,failure,True,emanuel,becker,18/05,unknown
6,"6424 Von Heights \nNew Abdiel, ID 53307",admin.,married,secondary,False,-396,True,False,cellular,443,1,350,1,failure,False,alexandre,windler,11/05,unknown
3,"929 Rud0lph M3ad0ws St.\n3vanhav3n, FL 77410-9492",management,married,tertiary,False,1657,True,False,cellular,566,2,356,4,failure,False,walton,barton,18/05,unknown
3,"613HeidiEstatesSt.\nWestKristopherfort,MA76128-8306",technician,married,secondary,False,994,False,False,cellular,221,1,241,1,failure,False,jevon,jacobi,05/02,unknown
3,"1424 3LI3Z3R 3XT3NSI0NS \ND3MARCUSSID3, PR 04017",blue-collar,married,secondary,False,1221,True,False,cellular,182,1,90,8,failure,False,katelyn,zemlak,06/05,unknown
4,"37695 Devan Garden\nPort Bernhard, MD 18307",blue-collar,married,secondary,False,2157,True,False,cellular,149,1,364,2,failure,False,keara,harris,13/05,unknown
3,"48947IdaMeadows\nDavischester,MD39984",management,married,primary,False,22856,False,False,cellular,154,1,388,1,failure,False,hermann,keeling,02/07,unknown
3,"8292Skil3sP0rtsAv3.\nC3c3lialand,WI94180",technician,single,secondary,False,5731,True,False,cellular,164,2,167,4,other,False,erica,gulgowski,04/05,unknown
